Date,GLD,HYG,IWM,LQD,QQQ,TLT,USO,UUP,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,^GSPC,^IRX,^TNX,^VIX
2019-06-06,125.87999725341797,59.76044464111328,137.16908264160156,94.9858627319336,170.076171875,107.47907257080078,88.4800033569336,22.101469039916992,24.731740951538086,43.73973083496094,22.203182220458984,23.79099464416504,67.02296447753906,35.12778091430664,48.19498825073242,29.516923904418945,24.3297061920166,79.87220001220703,53.55677795410156,2843.489990234375,2.255000114440918,2.124000072479248,15.930000305175781
2019-06-07,126.58999633789062,59.91352462768555,138.13967895507812,95.40967559814453,173.36061096191406,108.4089126586914,89.83999633789062,22.008501052856445,24.95294189453125,44.44989013671875,22.305110931396484,23.755952835083008,67.55827331542969,35.78055191040039,48.659759521484375,29.61185646057129,24.14877700805664,80.70578002929688,54.3310661315918,2873.340087890625,2.2149999141693115,2.0840001106262207,16.299999237060547
2019-06-10,125.33000183105469,60.00395965576172,138.9546356201172,95.06431579589844,175.381103515625,107.38854217529297,88.87999725341797,22.03385353088379,24.996315002441406,44.41252136230469,22.37063980102539,23.957426071166992,67.64749908447266,36.14685821533203,48.67635726928711,29.50901222229004,23.983924865722656,80.94520568847656,54.79094314575195,2886.72998046875,2.2200000286102295,2.1429998874664307,15.9399995803833
2019-06-11,125.18000030517578,60.08747863769531,138.5426025390625,95.15068817138672,175.62051391601562,107.45443725585938,88.87999725341797,22.042306900024414,24.978967666625977,44.59938430786133,22.414329528808594,23.9661865234375,67.06755065917969,36.14685821533203,48.83405685424805,29.56438446044922,23.83917236328125,80.81220245361328,55.002105712890625,2885.719970703125,2.2130000591278076,2.140000104904175,15.989999771118164
2019-06-12,125.83000183105469,59.94831848144531,138.6982421875,95.29194641113281,174.60543823242188,107.5367202758789,85.12000274658203,22.101469039916992,25.061376571655273,44.38447952270508,22.09760284423828,23.72968101501465,67.21031188964844,35.94493103027344,48.90873718261719,29.675140380859375,24.14877700805664,81.20238494873047,54.988040924072266,2879.840087890625,2.1649999618530273,2.127000093460083,15.90999984741211
2019-06-13,126.5999984741211,60.08747863769531,140.1633758544922,95.5352554321289,175.63966369628906,107.9070053100586,87.04000091552734,22.11837387084961,25.208845138549805,44.879722595214844,22.3560791015625,23.808507919311523,67.5493392944336,36.05292892456055,49.01663589477539,29.714698791503906,24.197023391723633,81.10482788085938,55.48076248168945,2891.639892578125,2.140000104904175,2.0910000801086426,15.819999694824219
2019-06-14,126.55999755859375,60.04571533203125,138.93629455566406,95.57450866699219,174.8927459716797,108.17855072021484,87.5199966430664,22.236698150634766,25.100414276123047,44.963809967041016,22.210464477539062,23.86107063293457,67.28170776367188,35.73828887939453,49.04153823852539,29.841278076171875,24.45033073425293,80.91862487792969,55.60276794433594,2886.97998046875,2.125,2.0929999351501465,15.279999732971191
2019-06-17,126.4800033569336,59.95526885986328,139.89479064941406,95.62162017822266,175.9460906982422,108.36783599853516,86.4800033569336,22.24515151977539,24.87053871154785,45.477745056152344,22.396129608154297,23.64208221435547,67.04969787597656,35.76646041870117,48.90044403076172,30.165639877319336,24.38197898864746,81.28219604492188,55.6262321472168,2889.669921875,2.138000011444092,2.0859999656677246,15.350000381469727
2019-06-18,127.12000274658203,60.3727912902832,141.52125549316406,96.2573471069336,178.50279235839844,108.91094970703125,90.0,22.278959274291992,25.06571388244629,45.73002243041992,22.7055606842041,23.957426071166992,68.35232543945312,36.41454315185547,48.634857177734375,30.07862091064453,24.281461715698242,81.97386932373047,56.04856872558594,2917.75,2.1679999828338623,2.059999942779541,15.149999618530273
2019-06-19,127.88999938964844,60.65810775756836,142.02664184570312,96.86954498291016,179.1731719970703,109.06729125976562,90.63999938964844,22.177536010742188,24.926918029785156,45.786094665527344,22.680082321166992,23.91362953186035,68.29879760742188,36.546043395996094,48.83405685424805,30.276399612426758,24.466415405273438,82.70991516113281,56.15180969238281,2926.4599609375,2.125,2.0290000438690186,14.329999923706055
